model_key,model_label,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_gamma,param_kernel,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_samples,param_num_leaves,param_reg_alpha,param_depth,param_iterations,param_l2_leaf_reg
xgb,XGBoost,0.18936190605163575,0.009081092742549831,0.012611961364746094,0.0003688918581123553,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.3770369514319492,0.4181102443980394,0.3429971702850177,0.34215956910732065,0.43616957991018174,0.38329470302650176,0.03837453418369175,131,0.3781954320732547,0.38528437096794077,0.38460598070128604,0.3889731594370732,0.38694550934844674,0.38480089050560035,0.003630731119440129,,,3,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.13224802017211915,0.0054014467995413115,0.014390802383422852,0.005812016281008552,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.3770369514319492,0.39481939281293726,0.3429971702850177,0.3416228478841809,0.43616957991018174,0.37852918846485334,0.035255111816654756,144,0.3781954320732547,0.37287686563648786,0.3861919914740965,0.3889731594370732,0.3775381402801841,0.3807551177802193,0.005934030607122629,,,5,,,100.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.1231393814086914,0.012919651026577104,0.01833930015563965,0.007365408014042364,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.3822822332810576,0.39481939281293726,0.34246081785323396,0.3416228478841809,0.43616957991018174,0.37947097434831834,0.035384859359470985,141,0.38919227590406735,0.37123783851235076,0.3924719478241099,0.3938047018974266,0.37592126715328655,0.3845256062582482,0.009182844753644214,,,5,,,100.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.26850228309631347,0.008486165314073363,0.014795064926147461,0.003006063173666791,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.38107819176029234,0.4181102443980394,0.34246081785323396,0.3416228478841809,0.43616957991018174,0.3838883363611857,0.038509674460625476,130,0.3969613510420189,0.38858225628787996,0.398652988674327,0.4013245778009784,0.39007872251778436,0.39511997926459774,0.004950271504012099,,,5,,,200.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.2057206153869629,0.005919543464320257,0.012462282180786132,0.000543416052569419,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.38107819176029234,0.4295674408920092,0.34138558500185506,0.34866735908028296,0.43411378097208564,0.38696247154130503,0.03903030199213202,124,0.3984969906293502,0.4025950730851293,0.40322659515657544,0.42190516432076747,0.4052223203282341,0.40628922870401124,0.008108529125107374,,,5,,,200.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.389751672744751,0.009745428843936317,0.017850065231323244,0.0037763686076204704,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.3804747421469193,0.4400311931902012,0.34084669660748557,0.3623457485207471,0.438947925140084,0.39252926112108744,0.04034493587776114,117,0.41648325221450355,0.40545158949660637,0.4107361153821485,0.42923711333100745,0.42428466226976974,0.41723854653880715,0.008664846089101725,,,5,,,300.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.3139631748199463,0.015859585505817248,0.015102195739746093,0.0008484509408992396,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.3917031689289986,0.4344959892863021,0.3478752030006524,0.3749353233213132,0.43342634779183087,0.3964872064658194,0.03364421286498836,113,0.42519116088229125,0.41729207973083376,0.4135398707937155,0.4469817848260994,0.4271418303251898,0.4260293453116259,0.01160406550492957,,,5,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.24094781875610352,0.020337951836270223,0.012528514862060547,0.0006218228158693623,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.3822822332810576,0.39481939281293726,0.34246081785323396,0.3416228478841809,0.43616957991018174,0.37947097434831834,0.035384859359470985,141,0.38301340251180177,0.37450871967213345,0.3877715154137281,0.3951971251853892,0.3870975806883118,0.38551766869427284,0.006763669604465521,,,7,,,100.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.20627923011779786,0.015265399647102657,0.01243295669555664,0.0008275338407171216,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.3822822332810576,0.4009409887634192,0.34084669660748557,0.3416228478841809,0.4313574751305705,0.3794100483333428,0.03488658942100252,143,0.3984969906293502,0.38096624239522525,0.398652988674327,0.4075195901785172,0.4173841184526444,0.40060398606601283,0.01202734567746191,,,7,,,100.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.4223055839538574,0.013327410835656724,0.017598581314086915,0.0019081715858826208,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.3804747421469193,0.4344959892863021,0.3478752030006524,0.34811870829336766,0.4327378225790419,0.3887404930612567,0.03851689085879237,120,0.4365315817312398,0.42595650727703943,0.43949292853222205,0.46864614012619604,0.474551247439555,0.4490356810212505,0.01905612300962836,,,7,,,200.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.38248677253723146,0.025603682650526528,0.01619753837585449,0.0019085011969576446,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.40899805838745235,0.4393343895967546,0.36815650977033465,0.3719666675575056,0.433338136465428,0.404358752355495,0.029814334103032757,107,0.47280157516282795,0.45112912985331854,0.46648034468821953,0.4917129336720795,0.5052021700263075,0.4774652306805506,0.019017583730009707,,,7,,,200.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.701408576965332,0.03131901343834625,0.02220630645751953,0.008862089327954974,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.41546395044293205,0.4607777951145088,0.3746730600947769,0.39073293007755483,0.44835760633761096,0.4180010684134767,0.0327983913714162,97,0.5028501020637203,0.4984105272858704,0.5124749005579118,0.5251253831867795,0.5382521009574853,0.5154226028103535,0.01463897106990046,,,7,,,300.0,0.01,0.8,0.8,,,,,,
xgb,XGBoost,0.5862113475799561,0.027621285655408584,0.020253610610961915,0.006041035352543671,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.4774318553161155,0.45710620038605093,0.3929526239966879,0.42718967231515775,0.4440394549373923,0.4397439613902809,0.028591311217176743,87,0.5265823501945,0.5012410416309302,0.5242574719517844,0.5511990563970534,0.5321493309733677,0.527085850229527,0.016020567507964618,,,7,,,300.0,0.01,1.0,0.8,,,,,,
xgb,XGBoost,0.1074244499206543,0.012137164284916433,0.011097335815429687,0.0008543482008814621,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.38737743159585836,0.4295674408920092,0.34897433750247897,0.3623457485207471,0.43616957991018174,0.39288690768425505,0.034957922653415525,116,0.3951099789892183,0.38999270499713895,0.3993997336440581,0.4025257999875506,0.38694550934844674,0.3947947453932826,0.005757509749936785,,,3,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.07449898719787598,0.006818561953550231,0.011594915390014648,0.0007995708724030409,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.3822822332810576,0.4181102443980394,0.3429971702850177,0.35557233354064505,0.4354853919126445,0.38688947468348084,0.03539724288986664,125,0.39526489370953627,0.3884296016929935,0.3924719478241099,0.39365035946473087,0.3931869686514093,0.392600754268556,0.002278511015564351,,,3,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.20754766464233398,0.01933083978858737,0.013623189926147462,0.0033027344285298434,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.4044028519516976,0.45551159021865667,0.3553253825031085,0.36120449923393805,0.45964113694132425,0.40721709216974505,0.04449374607923347,104,0.4374137808144495,0.4321931790062777,0.43321451129855393,0.4535661208655427,0.44372415112418767,0.44002234862180234,0.007894102612089669,,,3,,,200.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.1282506465911865,0.004322551156505575,0.018587875366210937,0.006536386390074276,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.4044028519516976,0.4344959892863021,0.3553253825031085,0.35557233354064505,0.4403392057291157,0.3980271526021738,0.03684233505696095,111,0.4323137863752991,0.4082834355031809,0.43089868016809274,0.41916985068602647,0.42157386849871575,0.422447924246263,0.008728035200072586,,,3,,,200.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.3031027317047119,0.008516488052070422,0.017191123962402344,0.008351660264149071,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.42204857540335333,0.4688847845435706,0.38553422955278915,0.377111001422037,0.46896169430355555,0.42450805704506117,0.039285898157130336,93,0.48642274989193224,0.48986772158932756,0.485850150811883,0.5107784386506496,0.5076021938442287,0.4961042509576042,0.010819489880019932,,,3,,,300.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.19289250373840333,0.01701913675157668,0.01818256378173828,0.010507958695958068,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.4083420867409109,0.444085588376747,0.37987033391439673,0.3660824526075987,0.4640942136041439,0.41249493504875945,0.03713807803244687,101,0.47902941589488135,0.4646517200693211,0.4661151936775156,0.4838258049675345,0.4765465324744881,0.47403373341674815,0.007454946194785451,,,3,,,300.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.13211684226989745,0.00552006670675063,0.012160205841064453,0.0013780341971051946,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.4205213850615895,0.4578428748372259,0.3792649624796705,0.3713700887171604,0.45293851589580525,0.41638756539829036,0.03598962067637826,98,0.474091622786139,0.48671764094653813,0.4840986514118961,0.5045927942710401,0.5125701963902278,0.49241418116116825,0.014084731577337974,,,5,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.10608177185058594,0.004423062415627463,0.011506414413452149,0.00032739469131618735,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.43242858982046695,0.44479216891646345,0.36815650977033465,0.3789313386361252,0.44907326139217874,0.41467637370711385,0.034196647360138395,100,0.45667902884885914,0.4490697752501131,0.47280157516282795,0.48325581560220066,0.47927686084283383,0.468216611141367,0.01318518728842823,,,5,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.2724730968475342,0.024568183874480815,0.013138532638549805,0.0008974747475515868,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.462420501911664,0.49147138029295134,0.43513013604451445,0.4236851859389915,0.505161068850392,0.46357365460770267,0.03133448440275343,69,0.6056558034809995,0.6126875020618587,0.6168652569837254,0.6209492485901265,0.6187437667556217,0.6149803155744664,0.005395335945787303,,,5,,,200.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.20983600616455078,0.021521631940275197,0.014505720138549805,0.004103386541472045,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.45488901900116596,0.4751160848862592,0.39107694443752145,0.4168263068036629,0.4704917528362892,0.4416800215929797,0.032560535483153,84,0.5387676268016436,0.55527176500721,0.5687300758377642,0.5872779303690155,0.5556130251490977,0.5611320846329462,0.016163582878761674,,,5,,,200.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.3704397678375244,0.014198054897157369,0.019406890869140624,0.008257116766332973,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.48126671093981094,0.4962173088950635,0.48733971724044817,0.4731008892516038,0.5183091662059155,0.49124675850656835,0.015499801118455852,58,0.7025385287019883,0.7154409155424926,0.7176989432433935,0.7119075314282779,0.6983910434163889,0.7091953924665082,0.007479577870867576,,,5,,,300.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.3041903018951416,0.022748641583416017,0.023488903045654298,0.013120851728517477,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.47215673805857905,0.5163532809853286,0.4157772369722923,0.4286012827338814,0.4922676051303645,0.4650312287760892,0.03789364801562694,67,0.6442029614408445,0.6447528770060705,0.648668130349705,0.6666917074346806,0.6428283451678461,0.6494288042798294,0.008846764831258463,,,5,,,300.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.20222806930541992,0.004234577994448779,0.013088226318359375,0.0015588356389377278,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.4504219154978855,0.4956613229401942,0.40702697193472687,0.43585393429177344,0.47893145073767723,0.4535791190804514,0.031320616584871584,76,0.6136188697876013,0.6324535658237951,0.6168652569837254,0.6447860055919903,0.6433343100987309,0.6302116016571686,0.01298529011812777,,,7,,,100.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.17066593170166017,0.004902637189421569,0.012724065780639648,0.0008970404111163473,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.46860700433284597,0.4989879463356157,0.4083420867409109,0.4470254930329617,0.4666572002870072,0.45792394614586823,0.02984555790736985,73,0.587958384097715,0.5991181615377101,0.5910665558035123,0.6192307749118972,0.5867048691885645,0.5968157491078798,0.012012248050293432,,,7,,,100.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.42250962257385255,0.016809151970927385,0.014896869659423828,0.0006100715054297038,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.5048478221498155,0.5226048304632569,0.47372765610302164,0.48614098056603117,0.523066820777608,0.5020776220119466,0.01963305308934254,46,0.797305977348654,0.7919098367310659,0.785576117818017,0.8023343294844909,0.7893122872994365,0.7932877097363329,0.005918766272747227,,,7,,,200.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.31644430160522463,0.010141283747050096,0.014959096908569336,0.000805881982265811,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.4968497573437558,0.5281157543569402,0.44379228602720766,0.49753578866102416,0.5044946691170488,0.4941576511011953,0.027623670887911796,54,0.7196748039819252,0.7432405624977549,0.7314597363902067,0.7532432843107335,0.7012313355647986,0.7297699445490837,0.018175118650395932,,,7,,,200.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.5888164520263672,0.037545605832197154,0.017999792098999025,0.0008368405398710083,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.5205342278399578,0.5215191563041159,0.49788154154554143,0.5031288295859087,0.5230229669254433,0.5132173444401935,0.010541082274811167,34,0.8796809824060345,0.8893341793233798,0.8810728448827768,0.8840341126749688,0.8767473680959431,0.8821738974766206,0.004280285041725976,,,7,,,300.0,0.05,0.8,0.8,,,,,,
xgb,XGBoost,0.4599050998687744,0.021812092630963193,0.021433258056640626,0.005670744274701108,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.5230003936563584,0.5312680216089745,0.48606500715076234,0.5247159801756286,0.5225403316449178,0.5175179468473283,0.016033996553391782,33,0.8034156910442669,0.8220885788132707,0.8218942375436924,0.8195215561201326,0.7914759434982838,0.8116792014039292,0.012252851605628829,,,7,,,300.0,0.05,1.0,0.8,,,,,,
xgb,XGBoost,0.09239315986633301,0.0063834993047206245,0.010501861572265625,0.0004049288120329678,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.3904497155744346,0.4426690438159655,0.37865862322305094,0.3801400541097828,0.438947925140084,0.4061730723726636,0.028594173554774803,106,0.43338449934170503,0.4393263927056973,0.44277700782989454,0.45624205039999743,0.43682288836600774,0.4417105677286604,0.007889212863060144,,,3,,,100.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.06468768119812011,0.001921545251618483,0.011263227462768555,0.002298111480250296,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.39714051447226345,0.43863647908526,0.3675735220573526,0.3684142115493157,0.44580946771541563,0.40351483897592144,0.033427023632509885,108,0.4405364224413884,0.42954683783992026,0.44467300542322835,0.43751025761629647,0.4287318310919038,0.4361996708825474,0.0062024393352918305,,,3,,,100.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.19031848907470703,0.01198676508317791,0.015166187286376953,0.006283583792001242,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.42803128894243875,0.4872139683756944,0.4426690438159655,0.41110065247308586,0.4803979286910638,0.44988257645964963,0.02952412908675726,81,0.5283876402781439,0.5319115085767265,0.5276530316042507,0.5564770001301251,0.5455000440814048,0.5379858449341303,0.011262114680809126,,,3,,,200.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.12231731414794922,0.008015299209465861,0.012359952926635743,0.0015433466007194574,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.40877327240818245,0.45852825623368715,0.39650356055073677,0.40468999102654746,0.47961742788526684,0.4296225016208841,0.03313071083700144,89,0.5154314117289515,0.517683217365175,0.523641302330111,0.5405089330818915,0.5153046534362987,0.5225139035884856,0.009492761689586696,,,3,,,200.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.24226508140563965,0.0022404936299856544,0.012846088409423828,0.00047136318088854756,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.4608941384556166,0.49532124652078274,0.4541475531146238,0.42406398367754106,0.46855392272382623,0.4605961688984781,0.023001873185553964,71,0.6102204189892741,0.6134691975200446,0.6188562338188511,0.6218978863147804,0.6079167226683162,0.6144720918622533,0.005223380294331707,,,3,,,300.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.19630765914916992,0.023260259103905324,0.014172792434692383,0.0017043323469127887,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.43417856857722115,0.4939896105123241,0.44587570808334415,0.4344130908965794,0.4788356548669845,0.4574585265872907,0.024489638387877412,74,0.5892122247840006,0.5796594066530278,0.5842691311040296,0.6088432277015295,0.5805831199843735,0.5885134220453921,0.01070594795640214,,,3,,,300.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.14242382049560548,0.019402141032922548,0.015010786056518555,0.007956990196393529,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.4509487547513184,0.5064534510092864,0.4376750350140042,0.42015146963396877,0.5006303847849136,0.4631718190386983,0.03442871932814609,70,0.6081414043802393,0.6304971830329777,0.6242335582379395,0.6308850674529514,0.6286794305283708,0.6244873287264958,0.008507370560976108,,,5,,,100.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.10669522285461426,0.012387097053486392,0.011189603805541992,0.00037164966478448114,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.4577759534198053,0.47925723781702034,0.41546395044293205,0.43513410897098,0.4715955092414717,0.4518453519784419,0.023577634534195372,79,0.5652800510323501,0.5574535878129365,0.588765601442543,0.5839376613857479,0.5867048691885645,0.5764283541724283,0.01263748825681128,,,5,,,100.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.2522430896759033,0.01448239679940371,0.02076730728149414,0.008923060843938282,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.5192377520339357,0.527070497014896,0.4885640725034706,0.4860151432558104,0.5193701891509549,0.5080515307918134,0.01720655720997222,40,0.7754190625072529,0.7698403287693907,0.776859203385987,0.7886924895695431,0.7707387000192479,0.7763099568502845,0.006742662251861612,,,5,,,200.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.21379680633544923,0.018259966272796167,0.0169736385345459,0.007265411585449329,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.4829824622318386,0.5349030973264333,0.4877324734793394,0.4842657762000364,0.4966128871269095,0.49729933927291137,0.019395285468343005,52,0.7154302191999483,0.7080679626121172,0.7435326594092074,0.7251510142062997,0.7124678680214649,0.7209299446898075,0.012617324958335492,,,5,,,200.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.37561969757080077,0.009436187281084396,0.01607818603515625,0.0015619919245862927,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.5194147347415807,0.5272448504755084,0.5105954568817033,0.48866656823379756,0.5442145090988982,0.5180272238862976,0.018384466237957555,32,0.8593675436288938,0.8608155888929993,0.8688963399099446,0.8648962869474978,0.8488523473070778,0.8605656213372826,0.006735787987241218,,,5,,,300.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.3100022792816162,0.013871268769683403,0.016141510009765624,0.000743237982280186,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.48554472139092214,0.5507348032668825,0.49445454201336553,0.5004776371429799,0.5306422152818154,0.5123707838191931,0.024444711000902803,35,0.8043057865792451,0.7909761639716671,0.8261076592829664,0.8083897688207182,0.7927064764232962,0.8044971710155785,0.012681011468175038,,,5,,,300.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.20507359504699707,0.0068375199532035875,0.013398027420043946,0.002003294257306052,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.5018348685515163,0.5082650227325635,0.48557626973060597,0.4789154860899041,0.5325407623673917,0.5014264818943962,0.018830852490295005,49,0.7939227020840378,0.8033597296512617,0.8038614569927361,0.7928531429798791,0.7997376699555041,0.7987469403326838,0.0046136270561175545,,,7,,,100.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.15845651626586915,0.006253055993624309,0.015388822555541993,0.00471390406198937,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.5005970699780296,0.5144957554275266,0.4701409102494656,0.49044700779150446,0.4810341333516222,0.4913429753596296,0.015351169586995842,57,0.7088618790924787,0.752999062082599,0.7446999013513604,0.7472589967362844,0.7035604698836158,0.7314760618292677,0.02087051528074534,,,7,,,100.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.4121762752532959,0.021064155124658913,0.015379238128662109,0.0017869043306892988,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.5376453291901642,0.51507602237294,0.48912812588258686,0.5272018007035214,0.5468773654280215,0.5231857287154468,0.02006085829621945,28,0.9328848138219786,0.9312103921873497,0.9329606893764391,0.9278410762886089,0.9245450052095842,0.9298883953767921,0.0032529532248066215,,,7,,,200.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.3068483829498291,0.00913820874980554,0.016964483261108398,0.0021971368627768458,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.5194589709967666,0.535074898550496,0.5045746607146401,0.5298635762486152,0.5307718774011073,0.5239487967823251,0.010962161007527511,27,0.8663782354975021,0.8893460108464567,0.8803755588919858,0.8651855829501452,0.8538197615044156,0.871021029938101,0.01244832321829144,,,7,,,200.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.5783388614654541,0.019241527872891222,0.018248462677001955,0.0003127082886910516,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.564810071321915,0.5158932383093748,0.5358473224167276,0.5473525100356929,0.5507642272690736,0.5429334738705567,0.016375725798246307,15,0.9752436846751572,0.9817295682211988,0.9777475236731105,0.9817077853653358,0.9729479486559363,0.9778753021181478,0.003486082181244188,,,7,,,300.0,0.1,0.8,0.8,,,,,,
xgb,XGBoost,0.4568196773529053,0.03680390325764037,0.019040966033935548,0.0030615392168265253,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.5480580690573067,0.5484352742120077,0.5302434235662845,0.5424132149256441,0.5532988461223005,0.5444897655767087,0.00791416516714182,12,0.9323052901460067,0.9296080744603534,0.9349241303893873,0.9179705263552901,0.9400643223910575,0.930974468748419,0.0073616017690347245,,,7,,,300.0,0.1,1.0,0.8,,,,,,
xgb,XGBoost,0.08916707038879394,0.002835874839415654,0.012379074096679687,0.002901123506257837,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.43334865169003195,0.5032066292932814,0.4241123949254628,0.3988668098665905,0.47893145073767723,0.44769318730260876,0.03795630632369165,83,0.5535170040102058,0.5600472333352501,0.5451639757541495,0.5620689800229178,0.5577318478100638,0.5557058081865175,0.005989388273474183,,,3,,,100.0,0.2,0.8,0.8,,,,,,
xgb,XGBoost,0.0733292579650879,0.010703781882756705,0.013585138320922851,0.002395808336079012,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.4376750350140042,0.465524030044658,0.41479973906622913,0.4060103533960191,0.48369705518620854,0.4415412425414238,0.02947808097006805,85,0.5241853947090611,0.5292143247673163,0.5338018219688176,0.5346387169867456,0.5285041824446357,0.5300688881753153,0.0038108321422444793,,,3,,,100.0,0.2,1.0,0.8,,,,,,
